manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,duration_listed
Kia,Shuma,mechanical,grey,189000,1999-01-01,gasoline,False,gasoline,1.5,hatchback,False,owned,front,2000.0,True,Минская обл.,8,5,193
Kia,Picanto,mechanical,white,250000,2004-01-01,gasoline,False,gasoline,1.1,hatchback,False,owned,front,2500.0,False,Минская обл.,2,3,203
Kia,Rio,mechanical,black,80000,2014-01-01,gasoline,False,gasoline,1.4,sedan,False,owned,front,8950.0,False,Минская обл.,5,5,214
Kia,Carens,automatic,black,57000,2014-01-01,gasoline,False,gasoline,2.0,minivan,False,owned,front,17245.0,False,Минская обл.,1,2,215
Kia,Sorento,automatic,silver,180000,2007-01-01,diesel,False,diesel,2.5,suv,False,owned,all,8800.0,False,Минская обл.,5,31,218
Kia,Cee'd,mechanical,red,130000,2012-01-01,gasoline,False,gasoline,1.6,sedan,False,owned,front,8000.0,False,Витебская обл.,9,72,235
Kia,Sorento,automatic,black,220000,2004-01-01,gasoline,False,gasoline,3.5,suv,False,owned,all,5700.0,False,Могилевская обл.,7,15,236
Kia,Carnival,automatic,silver,330000,2006-01-01,diesel,False,diesel,2.9,minivan,False,owned,front,6800.0,False,Минская обл.,8,4,240
Kia,Cerato,mechanical,blue,209215,2005-01-01,gasoline,False,gasoline,2.0,hatchback,False,owned,front,3000.0,False,Минская обл.,8,70,251
Kia,Sportage,automatic,silver,205320,2006-01-01,gasoline,False,gasoline,2.7,suv,False,owned,all,8150.0,False,Витебская обл.,9,8,258
Kia,Cee'd,mechanical,silver,60000,2015-01-01,gasoline,False,gasoline,1.6,hatchback,False,owned,front,10500.0,False,Могилевская обл.,10,3,286
Kia,Rio,mechanical,silver,200000,2010-01-01,gasoline,False,gasoline,1.4,hatchback,False,owned,front,6000.0,False,Минская обл.,10,11,349
Kia,Carens,mechanical,blue,260000,2003-01-01,diesel,False,diesel,2.0,minivan,False,owned,front,4500.0,False,Гомельская обл.,3,1,81
Kia,Sportage,mechanical,black,124000,2011-01-01,diesel,False,diesel,1.7,hatchback,False,owned,front,13500.0,False,Минская обл.,2,1,81
Kia,Optima,automatic,black,145000,2015-01-01,gasoline,False,gasoline,2.0,sedan,False,owned,front,14500.0,True,Минская обл.,5,1,81
Kia,Clarus,mechanical,green,276000,1999-01-01,gasoline,False,gasoline,1.8,universal,False,owned,front,2000.0,False,Гродненская обл.,2,2,91
Kia,Rio,automatic,other,125000,2011-01-01,gasoline,False,gasoline,1.6,sedan,False,owned,front,7900.0,False,Брестская обл.,17,1,81
Kia,Picanto,mechanical,yellow,268000,2005-01-01,gasoline,False,gasoline,1.0,hatchback,False,owned,front,2560.94,False,Брестская обл.,7,2,129
Opel,Corsa,mechanical,red,132000,2014-01-01,diesel,False,diesel,1.3,hatchback,False,owned,front,7990.0,False,Минская обл.,18,5,5
Opel,Insignia,mechanical,other,200100,2008-01-01,gasoline,False,gasoline,1.8,liftback,False,owned,front,7750.0,True,Минская обл.,9,13,34
Opel,Omega,mechanical,brown,320000,2000-01-01,gasoline,False,gasoline,2.5,sedan,False,owned,rear,2100.0,False,Витебская обл.,14,3,2
Opel,Zafira,mechanical,blue,285000,2001-01-01,diesel,False,diesel,2.0,minivan,False,owned,front,4250.0,False,Минская обл.,12,5,5
Opel,Vectra,mechanical,violet,298000,1997-01-01,gasoline,False,gasoline,1.8,universal,False,owned,front,2250.0,False,Минская обл.,9,13,15
Opel,Vectra,mechanical,silver,265000,2000-01-01,gasoline,False,gasoline,1.8,sedan,False,owned,front,3350.0,False,Минская обл.,12,13,15
Opel,Vectra,mechanical,violet,280000,2000-01-01,gasoline,False,gasoline,1.6,sedan,False,owned,front,3300.0,False,Минская обл.,12,13,15
Opel,Zafira,mechanical,violet,285000,2003-01-01,diesel,False,diesel,2.0,minivan,False,owned,front,5250.0,False,Минская обл.,14,14,17
Opel,Vectra,mechanical,green,285000,2001-01-01,diesel,False,diesel,2.2,universal,False,owned,front,3200.0,False,Минская обл.,12,8,9
Opel,Signum,automatic,blue,373000,2003-01-01,diesel,False,diesel,2.2,hatchback,False,owned,front,5600.0,False,Минская обл.,13,8,41
Opel,Astra,mechanical,silver,121000,2010-01-01,gasoline,False,gasoline,1.6,sedan,False,owned,front,5999.0,False,Витебская обл.,11,48,76
Opel,Meriva,mechanical,silver,162000,2003-01-01,gasoline,False,gasoline,1.6,minivan,False,owned,front,3999.0,False,Минская обл.,8,13,42
Opel,Zafira,mechanical,black,215000,2007-01-01,diesel,False,diesel,1.9,minivan,False,owned,front,7200.0,False,Минская обл.,2,1,0
Opel,Omega,mechanical,silver,360000,2000-01-01,diesel,False,diesel,2.5,sedan,False,owned,rear,3000.0,True,Брестская обл.,28,23,30
Opel,Zafira,mechanical,red,200000,2010-01-01,diesel,False,diesel,1.7,minivan,False,owned,front,8500.0,True,Гомельская обл.,7,250,747
Opel,Astra,automatic,silver,102455,2012-01-01,gasoline,False,gasoline,1.4,universal,False,owned,front,9700.0,False,Гродненская обл.,11,26,43
Opel,Monterey,mechanical,green,457800,1993-01-01,diesel,False,diesel,3.1,suv,False,owned,all,3300.0,False,Минская обл.,8,29,104
Opel,Vectra,automatic,green,350000,1998-01-01,gasoline,False,gasoline,1.6,liftback,False,owned,front,2250.0,True,Минская обл.,11,3,3
Opel,Astra,automatic,black,249000,2008-01-01,gasoline,False,gasoline,1.8,universal,False,owned,front,5800.0,False,Минская обл.,6,34,40
Opel,Zafira,mechanical,blue,336000,2001-01-01,diesel,False,diesel,2.0,minivan,False,owned,front,4000.0,True,Брестская обл.,6,41,49
Opel,Movano,mechanical,blue,500000,2005-01-01,diesel,False,diesel,2.5,minibus,False,owned,front,9000.0,True,Минская обл.,10,1,0
Opel,Omega,mechanical,white,350000,2002-01-01,diesel,False,diesel,2.0,universal,False,owned,rear,2300.0,False,Минская обл.,8,28,40
Opel,Astra,automatic,silver,240000,2005-01-01,gasoline,False,gasoline,1.8,hatchback,False,owned,front,4800.0,False,Могилевская обл.,5,23,32
Opel,Insignia,mechanical,grey,173000,2009-01-01,gasoline,False,gasoline,1.8,liftback,False,owned,front,8500.0,False,Минская обл.,7,21,49
Opel,Astra,mechanical,black,125000,2010-01-01,gasoline,False,gasoline,1.4,hatchback,False,owned,front,7250.0,False,Минская обл.,12,38,313
Opel,Corsa,mechanical,silver,257000,2006-01-01,diesel,False,diesel,1.3,coupe,False,owned,front,3350.0,False,Минская обл.,7,2,2
Opel,Vectra,mechanical,other,351000,1996-01-01,gasoline,False,gasoline,1.8,universal,False,owned,front,1600.0,False,Минская обл.,6,28,38
Opel,Zafira,mechanical,silver,400000,2002-01-01,diesel,False,diesel,2.0,minivan,False,owned,front,4250.0,False,Минская обл.,6,10,19
Opel,Astra,mechanical,green,250000,1999-01-01,gasoline,False,gasoline,1.6,universal,False,owned,front,2500.0,False,Минская обл.,8,3,2
Opel,Omega,mechanical,blue,335000,1998-01-01,gasoline,False,gasoline,2.0,universal,False,owned,rear,1950.0,True,Минская обл.,5,26,35
Opel,Vectra,mechanical,black,555555,1992-01-01,gas,True,gasoline,2.0,sedan,False,owned,front,650.0,True,Могилевская обл.,4,36,59
Opel,Vivaro,mechanical,white,181000,2015-01-01,diesel,False,diesel,1.6,minibus,False,owned,front,18190.0,False,Брестская обл.,18,12,17
Opel,Mokka,mechanical,brown,55000,2013-01-01,gasoline,False,gasoline,1.8,suv,False,owned,front,11700.0,False,Минская обл.,29,3,5
Opel,Astra,mechanical,silver,183000,2016-01-01,diesel,False,diesel,1.6,universal,False,owned,front,9950.0,False,Минская обл.,5,8,30
Opel,Astra,mechanical,silver,278000,2002-01-01,gasoline,False,gasoline,1.6,sedan,False,owned,front,4000.0,False,Минская обл.,11,17,35
Opel,Antara,mechanical,blue,230000,2007-01-01,diesel,False,diesel,2.0,suv,False,owned,all,8999.0,False,Гродненская обл.,14,46,213
Opel,Vectra,mechanical,grey,217000,2008-01-01,gasoline,False,gasoline,1.8,hatchback,False,owned,front,6200.0,True,Гродненская обл.,8,144,219
Opel,Zafira,automatic,white,172000,2013-01-01,diesel,False,diesel,2.0,minivan,False,owned,front,12500.0,False,Минская обл.,10,27,320
Opel,Omega,mechanical,silver,285000,2001-01-01,gasoline,False,gasoline,2.2,sedan,False,owned,rear,2200.0,False,Минская обл.,8,2,2
Opel,Vectra,automatic,black,190000,2008-01-01,gasoline,False,gasoline,1.8,hatchback,False,owned,front,8000.0,False,Минская обл.,6,2,2
Opel,Signum,automatic,black,470000,2003-01-01,diesel,False,diesel,2.2,hatchback,False,owned,front,4700.0,False,Могилевская обл.,3,1,0
Opel,Vectra,mechanical,red,200000,2000-01-01,gasoline,False,gasoline,1.6,universal,False,owned,front,1100.0,False,Гомельская обл.,24,34,38
Opel,Combo,mechanical,white,212000,2009-01-01,gasoline,False,gasoline,1.4,minivan,False,owned,front,4433.0,True,Минская обл.,10,1,0
Opel,Vectra,automatic,red,666666,1997-01-01,gasoline,False,gasoline,1.6,sedan,False,owned,front,1350.0,False,Минская обл.,6,19,26
Opel,Omega,mechanical,green,275500,1996-01-01,gasoline,False,gasoline,2.0,sedan,False,owned,rear,1450.0,True,Минская обл.,6,30,41
Opel,Zafira,automatic,blue,250000,2004-01-01,diesel,False,diesel,2.0,minivan,False,owned,front,4900.0,True,Минская обл.,16,179,208
Opel,Vectra,mechanical,black,222000,2008-01-01,gas,True,gasoline,1.8,universal,False,owned,front,7700.0,False,Минская обл.,15,26,37
Opel,Sintra,mechanical,green,370000,1998-01-01,diesel,False,diesel,2.2,minivan,False,owned,front,2200.0,True,Минская обл.,5,9,12
Opel,Omega,automatic,black,276000,1999-01-01,diesel,False,diesel,2.5,sedan,False,owned,rear,500.0,False,Могилевская обл.,8,12,15
Opel,Zafira,mechanical,red,369000,2000-01-01,diesel,False,diesel,2.0,minivan,False,owned,front,3300.0,False,Минская обл.,13,7,15
Opel,Omega,mechanical,green,390500,2001-01-01,diesel,False,diesel,2.2,universal,False,owned,rear,3500.0,True,Могилевская обл.,17,73,87
Opel,Zafira,mechanical,silver,350000,2001-01-01,diesel,False,diesel,2.0,minivan,False,owned,front,4500.0,True,Витебская обл.,8,40,49
Opel,Vectra,automatic,blue,326000,1996-01-01,gasoline,False,gasoline,1.6,sedan,False,owned,front,2100.0,True,Могилевская обл.,15,37,61
Opel,Zafira,mechanical,brown,147000,2015-01-01,diesel,False,diesel,1.6,minivan,False,owned,front,12200.0,False,Минская обл.,5,1,0
Opel,Zafira,mechanical,silver,328000,2000-01-01,diesel,False,diesel,2.0,minivan,False,owned,front,3800.0,False,Гродненская обл.,13,25,40
Opel,Vectra,automatic,silver,300000,2005-01-01,gasoline,False,gasoline,2.2,sedan,False,owned,front,5000.0,False,Минская обл.,4,4,5
Opel,Astra,mechanical,white,322000,1992-01-01,diesel,False,diesel,1.7,universal,False,owned,front,948.5,False,Могилевская обл.,5,1,0
Opel,Corsa,mechanical,other,200000,2007-01-01,gasoline,False,gasoline,1.0,hatchback,False,owned,front,4500.0,False,Минская обл.,13,3,8
Opel,Combo,mechanical,green,173000,2009-01-01,diesel,False,diesel,1.3,van,False,owned,front,5500.0,False,Минская обл.,14,3,11
Opel,Insignia,automatic,black,34000,2013-01-01,gasoline,False,gasoline,2.0,sedan,False,owned,front,14800.0,True,Брестская обл.,16,27,44
Opel,Agila,mechanical,silver,180000,2008-01-01,gasoline,False,gasoline,1.0,hatchback,False,owned,front,4799.0,True,Гомельская обл.,16,103,123
Opel,Insignia,automatic,black,257000,2009-01-01,gasoline,False,gasoline,2.0,universal,False,owned,front,9950.0,True,Минская обл.,29,30,48
Opel,Omega,mechanical,green,280000,1995-01-01,diesel,False,diesel,2.5,universal,False,owned,rear,1000.0,False,Брестская обл.,5,13,14
Opel,Meriva,mechanical,grey,103000,2010-01-01,gasoline,False,gasoline,1.4,minivan,False,owned,front,8700.0,False,Брестская обл.,18,39,68
Opel,Astra,mechanical,silver,98000,2012-01-01,gasoline,False,gasoline,1.6,hatchback,False,owned,front,7600.0,False,Гомельская обл.,14,18,31
Opel,Omega,mechanical,white,186000,1994-01-01,diesel,False,diesel,2.5,universal,False,owned,rear,1590.0,False,Минская обл.,10,7,7
Opel,Frontera,mechanical,grey,222000,1994-01-01,diesel,False,diesel,1.7,suv,False,owned,all,2850.0,True,Могилевская обл.,9,186,219
Opel,Vectra,mechanical,silver,256987,1998-01-01,diesel,False,diesel,2.0,universal,False,owned,rear,1950.0,True,Минская обл.,9,5,11
Opel,Zafira,mechanical,blue,301500,2004-01-01,gasoline,False,gasoline,1.8,minivan,False,owned,front,5100.0,False,Минская обл.,18,5,7
Opel,Kadett,automatic,yellow,33000,1978-01-01,gasoline,False,gasoline,1.2,hatchback,False,owned,rear,650.0,False,Минская обл.,3,178,274
Opel,Vectra,mechanical,red,380000,1990-01-01,gasoline,False,gasoline,1.6,sedan,False,owned,front,700.0,False,Минская обл.,6,4,34
Opel,Vectra,mechanical,white,289656,1998-01-01,diesel,False,diesel,2.0,sedan,False,owned,front,2200.0,True,Минская обл.,6,3,3
Opel,Corsa,mechanical,white,192363,2009-01-01,gasoline,False,gasoline,1.0,hatchback,False,owned,front,4200.0,False,Минская обл.,6,10,14
Opel,Zafira,mechanical,yellow,365000,2003-01-01,diesel,False,diesel,2.0,minivan,False,owned,front,4125.0,False,Гродненская обл.,16,27,40
Opel,Omega,mechanical,grey,297600,1996-01-01,gasoline,False,gasoline,2.0,universal,False,owned,rear,1500.0,False,Минская обл.,10,83,390
Opel,Combo,mechanical,white,308000,2008-01-01,diesel,False,diesel,1.3,universal,False,owned,front,3400.0,False,Минская обл.,17,36,258
Opel,Vectra,mechanical,blue,406000,1997-01-01,gas,True,gasoline,1.8,universal,False,owned,front,2450.0,True,Брестская обл.,11,5,12
Opel,Insignia,mechanical,black,135000,2016-01-01,diesel,False,diesel,1.6,universal,False,owned,front,12799.0,False,Минская обл.,20,1,0
Opel,Astra,mechanical,blue,350000,1996-01-01,diesel,False,diesel,1.7,universal,False,owned,front,1650.0,False,Минская обл.,7,3,5
Opel,Astra,mechanical,black,215000,2010-01-01,gasoline,False,gasoline,1.4,hatchback,False,owned,front,7800.0,False,Витебская обл.,37,58,185
Opel,Vectra,mechanical,blue,200000,1999-01-01,diesel,False,diesel,2.0,sedan,False,owned,front,2900.0,False,Могилевская обл.,7,16,28
Opel,Zafira,mechanical,grey,198000,2009-01-01,diesel,False,diesel,1.7,minivan,False,owned,front,7000.0,False,Гродненская обл.,6,27,118
Opel,Zafira,mechanical,silver,352000,2004-01-01,diesel,False,diesel,2.2,minivan,False,owned,front,5700.0,False,Минская обл.,8,40,57
Opel,Insignia,mechanical,blue,151000,2011-01-01,gasoline,False,gasoline,1.6,universal,False,owned,front,9300.0,False,Минская обл.,21,7,11
Opel,Omega,mechanical,green,345500,1997-01-01,gasoline,False,gasoline,2.0,universal,False,owned,rear,1500.0,True,Минская обл.,3,2,4
Opel,Astra,mechanical,green,200000,1997-01-01,diesel,False,diesel,1.6,universal,False,owned,front,1300.0,True,Витебская обл.,7,2,4
Opel,Antara,automatic,white,148000,2013-01-01,diesel,False,diesel,2.2,suv,False,owned,all,13800.0,True,Минская обл.,11,28,91
Opel,Astra,mechanical,silver,250000,2001-01-01,diesel,False,diesel,1.7,hatchback,False,owned,front,2500.0,False,Минская обл.,7,9,18
Opel,Astra,mechanical,black,253000,2007-01-01,gasoline,False,gasoline,1.6,universal,False,owned,front,5690.0,False,Минская обл.,8,3,3
Opel,Kadett,mechanical,red,300000,1986-01-01,diesel,False,diesel,1.6,hatchback,False,owned,front,300.0,True,Минская обл.,4,3,4
Opel,Astra,mechanical,black,74000,2012-01-01,gasoline,False,gasoline,1.6,sedan,False,owned,front,9400.0,False,Витебская обл.,13,13,20
Opel,Zafira,mechanical,silver,280699,2009-01-01,diesel,False,diesel,1.7,minivan,False,owned,front,6350.0,True,Минская обл.,16,23,40
Opel,Insignia,automatic,black,213200,2009-01-01,diesel,False,diesel,2.0,universal,False,owned,front,9484.95,True,Минская обл.,14,17,28
Opel,Astra,mechanical,red,300000,2000-01-01,gasoline,False,gasoline,1.4,universal,False,owned,front,2200.0,False,Минская обл.,6,73,80
Opel,Astra,mechanical,blue,439489,2007-01-01,diesel,False,diesel,1.9,universal,False,owned,front,3500.0,True,Минская обл.,19,38,68
Opel,Astra,mechanical,blue,207010,2011-01-01,diesel,False,diesel,1.7,universal,False,owned,front,6990.0,True,Минская обл.,23,32,56
Opel,Vectra,mechanical,blue,480000,1998-01-01,diesel,False,diesel,2.0,hatchback,False,owned,front,1700.0,True,Минская обл.,9,31,162
Opel,Meriva,mechanical,black,311000,2003-01-01,gasoline,False,gasoline,1.6,minivan,False,owned,front,3500.0,False,Минская обл.,14,5,91
Opel,Vectra,mechanical,green,420000,1995-01-01,gasoline,False,gasoline,1.8,sedan,False,owned,front,1350.0,False,Минская обл.,4,15,50
Opel,Vectra,mechanical,silver,190000,2002-01-01,gasoline,False,gasoline,1.8,sedan,False,owned,front,4650.0,True,Гродненская обл.,8,7,8
Opel,Zafira,automatic,grey,120000,2011-01-01,gasoline,False,gasoline,1.8,minivan,False,owned,front,8700.0,True,Минская обл.,9,3,3
Opel,Astra,automatic,grey,141000,2012-01-01,gasoline,False,gasoline,1.6,hatchback,False,owned,front,7400.0,True,Минская обл.,14,7,10
Opel,Corsa,mechanical,red,300000,1994-01-01,gasoline,False,gasoline,2.0,hatchback,False,owned,front,500.0,False,Минская обл.,5,13,19
Opel,Omega,mechanical,black,295000,1998-01-01,gas,True,gasoline,2.0,universal,False,owned,rear,2350.0,True,Минская обл.,6,2,4
Opel,Zafira,mechanical,black,144000,2014-01-01,diesel,False,diesel,1.6,minivan,False,owned,front,12300.0,False,Брестская обл.,39,12,17
Opel,Astra,mechanical,red,291000,1999-01-01,gasoline,False,gasoline,1.6,hatchback,False,owned,front,2700.0,False,Брестская обл.,25,10,12
Opel,Astra,mechanical,silver,298000,2008-01-01,diesel,False,diesel,1.7,universal,False,owned,front,5000.0,False,Минская обл.,2,2,17
Opel,Vectra,automatic,silver,392160,2003-01-01,gasoline,False,gasoline,2.2,hatchback,False,owned,front,4499.0,True,Минская обл.,8,13,14
Opel,Zafira,mechanical,other,205300,2008-01-01,gas,True,gasoline,1.6,minivan,False,owned,front,7249.0,False,Минская обл.,9,34,40
Opel,Vectra,mechanical,grey,255000,2004-01-01,gasoline,False,gasoline,1.8,sedan,False,owned,front,4647.63,False,Минская обл.,10,10,32
Opel,Insignia,automatic,black,203884,2010-01-01,gasoline,False,gasoline,2.0,sedan,False,owned,front,8250.0,False,Могилевская обл.,14,29,34
Opel,Astra,automatic,black,158000,2008-01-01,gasoline,False,gasoline,1.6,sedan,False,owned,front,5800.0,False,Витебская обл.,8,9,54
Opel,Omega,mechanical,other,454000,1996-01-01,diesel,False,diesel,2.5,universal,False,owned,rear,900.0,True,Брестская обл.,3,19,290
Opel,Zafira,mechanical,silver,260000,2006-01-01,diesel,False,diesel,1.9,minivan,False,owned,front,6650.0,False,Витебская обл.,8,1,0
Opel,Omega,mechanical,green,388000,1997-01-01,diesel,False,diesel,2.5,sedan,False,owned,rear,2200.0,True,Гомельская обл.,20,89,131
Opel,Tigra,mechanical,other,150000,2005-01-01,gasoline,False,gasoline,1.4,cabriolet,False,owned,front,4950.0,False,Минская обл.,6,33,62
Opel,Insignia,mechanical,white,220000,2015-01-01,diesel,False,diesel,2.0,universal,False,owned,front,11990.0,False,Минская обл.,16,7,6
Opel,Vectra,mechanical,blue,416000,1997-01-01,gasoline,False,gasoline,1.8,universal,False,owned,front,1300.0,False,Могилевская обл.,9,50,77
Opel,Sintra,mechanical,green,287000,1998-01-01,gasoline,False,gasoline,2.2,minivan,False,owned,front,2150.0,True,Минская обл.,15,74,158
Opel,Astra,mechanical,silver,332000,2010-01-01,diesel,False,diesel,1.7,universal,False,owned,front,7700.0,True,Минская обл.,4,77,149
Opel,Astra,mechanical,grey,209000,2009-01-01,diesel,False,diesel,1.7,universal,False,owned,front,6600.0,False,Минская обл.,7,19,28
Opel,Corsa,mechanical,blue,251000,2008-01-01,diesel,False,diesel,1.3,hatchback,False,owned,front,4299.0,False,Минская обл.,8,35,46
Opel,Omega,automatic,black,270000,2002-01-01,gasoline,False,gasoline,2.2,sedan,False,owned,rear,3550.0,True,Минская обл.,6,27,90
Opel,Zafira,mechanical,blue,235413,1999-01-01,gasoline,False,gasoline,1.6,minivan,False,owned,front,2800.0,True,Гомельская обл.,5,1,0
Opel,Movano,mechanical,blue,360000,2004-01-01,diesel,False,diesel,3.0,van,False,owned,front,6900.0,False,Минская обл.,8,7,11
Opel,Omega,automatic,silver,330000,2002-01-01,diesel,False,diesel,2.5,sedan,False,owned,front,3300.0,False,Витебская обл.,10,112,150
Opel,Vivaro,mechanical,white,280000,2002-01-01,diesel,False,diesel,1.9,van,False,owned,front,7000.0,True,Минская обл.,11,28,35
Opel,Zafira,mechanical,black,175507,2016-01-01,diesel,False,diesel,1.6,minivan,False,owned,front,8300.0,False,Минская обл.,4,14,90
Opel,Omega,mechanical,violet,340000,1995-01-01,diesel,False,diesel,2.5,universal,False,owned,rear,2200.0,False,Минская обл.,9,46,58
Opel,Vectra,automatic,other,390000,2003-01-01,diesel,False,diesel,2.2,sedan,False,owned,front,4200.0,True,Минская обл.,6,18,21
Opel,Astra,automatic,silver,165000,2005-01-01,gasoline,False,gasoline,1.6,hatchback,False,owned,front,3800.0,True,Гродненская обл.,2,11,14
Opel,Signum,mechanical,silver,200000,2007-01-01,diesel,False,diesel,1.9,hatchback,False,owned,front,5950.0,False,Минская обл.,10,2,2
Opel,Vectra,mechanical,white,300000,1996-01-01,diesel,False,diesel,1.7,sedan,False,owned,front,750.0,True,Могилевская обл.,13,5,6
Opel,Vectra,mechanical,blue,360000,1996-01-01,gasoline,False,gasoline,1.8,sedan,False,owned,front,2350.0,False,Гомельская обл.,7,31,41
Opel,Omega,mechanical,blue,200000,1998-01-01,gasoline,False,gasoline,2.0,universal,False,owned,rear,1250.0,False,Минская обл.,8,2,2
Opel,Omega,mechanical,green,200000,1998-01-01,diesel,False,diesel,2.0,universal,False,owned,rear,1850.0,False,Минская обл.,13,3,3
Opel,Meriva,mechanical,white,200000,2005-01-01,diesel,False,diesel,1.7,minivan,False,owned,front,3450.0,False,Минская обл.,8,3,3
Opel,Omega,mechanical,red,250000,1987-01-01,gasoline,False,gasoline,2.0,sedan,False,owned,rear,1850.0,False,Минская обл.,28,81,378
Opel,Vectra,mechanical,white,322000,2003-01-01,diesel,False,diesel,2.2,sedan,False,owned,front,4550.0,False,Брестская обл.,21,13,17
Opel,Antara,mechanical,black,42987,2014-01-01,diesel,False,diesel,2.2,suv,False,owned,all,15900.0,True,Минская обл.,20,5,13
Opel,Frontera,mechanical,green,1000000,1994-01-01,gasoline,False,gasoline,2.0,suv,False,owned,all,1850.0,False,Минская обл.,6,38,113
Opel,Astra,mechanical,silver,250000,2004-01-01,diesel,False,diesel,2.0,universal,False,owned,front,3500.0,True,Минская обл.,28,21,26
Opel,Astra,mechanical,silver,171000,2010-01-01,diesel,False,diesel,1.3,hatchback,False,owned,front,6500.0,True,Гомельская обл.,10,23,80
Opel,Omega,mechanical,green,250000,1995-01-01,gasoline,False,gasoline,2.0,universal,False,owned,rear,700.0,False,Гомельская обл.,9,19,27
Opel,Omega,mechanical,green,314000,1995-01-01,gasoline,False,gasoline,2.0,sedan,False,owned,rear,950.0,False,Минская обл.,7,41,65
Opel,Astra,automatic,brown,89000,2012-01-01,gasoline,False,gasoline,1.4,universal,False,owned,front,7450.0,True,Минская обл.,25,20,30
Opel,Astra,automatic,white,198000,2011-01-01,gasoline,False,gasoline,1.6,hatchback,False,owned,front,5950.0,True,Минская обл.,23,20,30
Opel,Vivaro,mechanical,grey,276000,2007-01-01,diesel,False,diesel,2.0,minibus,False,owned,front,11550.0,False,Минская обл.,20,4,4
Opel,Insignia,mechanical,black,117000,2011-01-01,gasoline,False,gasoline,1.8,liftback,False,owned,front,10500.0,True,Минская обл.,16,18,21
Opel,Tigra,mechanical,yellow,268000,1996-01-01,gasoline,False,gasoline,1.4,coupe,False,owned,front,2500.0,True,Гродненская обл.,10,82,222
Opel,Astra,mechanical,other,127000,1997-01-01,gasoline,False,gasoline,1.6,hatchback,False,owned,front,1000.0,False,Минская обл.,8,19,64
Opel,Astra,mechanical,blue,193000,2008-01-01,gasoline,False,gasoline,1.6,sedan,False,owned,front,5500.0,False,Минская обл.,11,1,0
Opel,Zafira,mechanical,green,418200,2000-01-01,diesel,False,diesel,2.0,minivan,False,owned,front,3400.0,False,Минская обл.,15,11,14
Opel,Astra,mechanical,grey,175000,2009-01-01,gasoline,False,gasoline,1.4,hatchback,False,owned,front,5450.0,True,Минская обл.,15,11,12
Opel,Signum,automatic,silver,488347,2003-01-01,diesel,False,diesel,2.2,hatchback,False,emergency,front,3200.0,False,Гомельская обл.,15,3,3
Opel,Sintra,mechanical,green,232000,1998-01-01,gasoline,False,gasoline,2.2,minivan,False,owned,front,2466.09,True,Минская обл.,6,20,22
Opel,Vectra,mechanical,blue,355000,2005-01-01,diesel,False,diesel,2.2,universal,False,owned,front,5200.0,False,Гомельская обл.,10,36,69
Opel,Astra,mechanical,silver,280000,2008-01-01,diesel,False,diesel,1.3,universal,False,owned,front,5500.0,True,Гродненская обл.,29,8,9
Opel,Vectra,automatic,silver,178500,2006-01-01,gasoline,False,gasoline,1.8,hatchback,False,owned,front,6000.0,False,Минская обл.,9,13,46
Opel,Signum,mechanical,silver,275000,2003-01-01,diesel,False,diesel,2.2,hatchback,False,owned,front,4600.0,False,Минская обл.,8,15,29
Opel,Zafira,automatic,blue,150000,2012-01-01,gasoline,False,gasoline,1.8,minivan,False,owned,front,7500.0,True,Минская обл.,11,1,0
Opel,Astra,mechanical,blue,321323,2000-01-01,diesel,False,diesel,1.7,universal,False,owned,front,2950.0,True,Минская обл.,17,17,28
Opel,Vectra,mechanical,silver,324225,2000-01-01,diesel,False,diesel,2.0,hatchback,False,owned,front,2750.0,True,Минская обл.,17,22,33
Opel,Omega,mechanical,other,375542,2002-01-01,gasoline,False,gasoline,2.6,sedan,False,owned,rear,3499.0,True,Брестская обл.,9,3,3
Opel,Vectra,automatic,grey,350000,2003-01-01,diesel,False,diesel,2.2,sedan,False,owned,front,4500.0,True,Витебская обл.,27,9,22
Opel,Vectra,mechanical,blue,387000,2000-01-01,gasoline,False,gasoline,1.8,sedan,False,owned,front,2850.0,True,Минская обл.,17,22,33
Opel,Astra,automatic,silver,353301,2002-01-01,diesel,False,diesel,2.0,universal,False,owned,front,3750.0,True,Минская обл.,18,22,34
Opel,Zafira,mechanical,green,228828,2003-01-01,diesel,False,diesel,2.0,minivan,False,owned,front,5450.0,True,Минская обл.,19,22,34
Opel,Mokka,automatic,brown,78000,2014-01-01,gasoline,False,gasoline,1.4,suv,False,owned,front,15000.0,False,Минская обл.,24,26,42
Opel,Vectra,mechanical,other,395892,1997-01-01,gasoline,False,gasoline,1.6,hatchback,False,owned,front,2250.0,True,Минская обл.,16,22,34
Opel,Zafira,mechanical,black,179000,2016-01-01,diesel,False,diesel,1.6,minivan,False,owned,front,13150.0,False,Минская обл.,21,26,42
Opel,Vectra,mechanical,other,245308,1998-01-01,diesel,False,diesel,2.0,universal,False,owned,front,2150.0,True,Минская обл.,17,18,28
Opel,Zafira,mechanical,blue,243768,2004-01-01,diesel,False,diesel,2.2,minivan,False,owned,front,5850.0,True,Минская обл.,17,19,29
